Harga Sewa,Kota,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Sertifikat,Daya Listrik,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Garasi,Jumlah Lantai,Kondisi Properti,Harga Sewa Log
15000000.0,Jember,2.0,1.0,72.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.52356082573315
39000000.0,Bekasi,4.0,2.0,175.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.479072229734946
19000000.0,Bekasi,2.0,1.0,98.0,45.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.759949589762293
49000000.0,Bekasi,4.0,4.0,90.0,120.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.707330876483063
150000000.0,Jakarta Utara,3.0,3.0,120.0,160.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.826145858727198
50000000.0,Semarang,2.0,2.0,205.0,200.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.72753358339242
60000000.0,Bekasi,3.0,3.0,108.0,200.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.909855136853043
65000000.0,Surabaya,5.0,4.0,105.0,128.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
275000000.0,Jakarta Selatan,4.0,3.0,650.0,500.0,2,SHM,10800.0,1.0,1.0,2.0,1.0,Sudah Renovasi,19.432281659267208
45000000.0,Tangerang,4.0,3.0,200.0,170.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.622173069956816
85000000.0,Badung,4.0,2.0,168.0,124.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.258161826219297
300000000.0,Badung,3.0,4.0,200.0,200.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.519293035953808
85000000.0,Bandung,3.0,1.0,200.0,170.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.258161826219297
120000000.0,Gianyar,3.0,4.0,145.0,208.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.603002309079653
75000000.0,Bandung,5.0,3.0,119.0,156.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,18.132998684833918
90000000.0,Bandung,4.0,3.0,170.0,220.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.31532023940565
95000000.0,Bandung,3.0,2.0,316.0,168.0,1,SHM,10800.0,1.0,1.0,1.0,1.0,Bagus,18.36938746009113
325000000.0,Denpasar,2.0,2.0,160.0,160.0,1,Hak Sewa,10800.0,0.0,0.0,0.0,2.0,Bagus,19.599335743370936
340000000.0,Badung,3.0,3.0,246.0,244.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.644456178515657
31000000.0,Medan,2.0,2.0,96.0,64.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.249497794707484
235000000.0,Jakarta Utara,4.0,2.0,90.0,113.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.275096076363752
70000000.0,Tangerang,3.0,2.0,90.0,120.0,0,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.064005814299346
37000000.0,Tangerang,3.0,1.0,72.0,50.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.426428497635523
470000000.0,Bandung,3.0,4.0,351.0,400.0,2,SHM,10800.0,2.0,1.0,0.0,3.0,Bagus,19.96824325479604
90000000.0,Bandung,3.0,2.0,216.0,180.0,1,SHM,10800.0,1.0,1.0,1.0,1.0,Sudah Renovasi,18.31532023940565
55000000.0,Jakarta Barat,2.0,1.0,50.0,47.0,0,Hak Sewa,10800.0,0.0,0.0,0.0,3.0,Bagus,17.822843761378564
33000000.0,Jakarta Timur,2.0,2.0,40.0,89.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,17.312018149733785
30000000.0,Malang,2.0,1.0,70.0,40.0,1,HGB,10800.0,0.0,0.0,0.0,1.0,Bagus,17.216707972959764
15000000.0,Jember,3.0,1.0,84.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,16.52356082573315
350000000.0,Denpasar,3.0,4.0,300.0,300.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.673443715304877
235000000.0,Jakarta Utara,4.0,2.0,120.0,412.0,2,SHM,10800.0,0.0,0.0,1.0,3.0,Bagus,19.275096076363752
135000000.0,Bekasi,4.0,4.0,300.0,270.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.72078534381011
25000000.0,Bekasi,2.0,1.0,75.0,75.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.034386422832473
38000000.0,Sukoharjo,2.0,1.0,119.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.453096744006448
45000000.0,Batam,3.0,2.0,144.0,110.0,1,HGB,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
115000000.0,Sleman,3.0,2.0,250.0,250.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.560442695023177
21000000.0,Surabaya,2.0,1.0,50.0,30.0,0,HGB,10800.0,0.0,0.0,1.0,1.0,Bagus,16.860033043306743
45000000.0,Deli Serdang,2.0,2.0,84.0,108.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
65000000.0,Jakarta Barat,3.0,2.0,90.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.989897843244528
90000000.0,Jakarta Barat,4.0,4.0,136.0,180.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Sudah Renovasi,18.31532023940565
120000000.0,Jakarta Utara,4.0,3.0,200.0,300.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,18.603002309079653
75000000.0,Jakarta Utara,4.0,3.0,64.0,175.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,18.132998684833918
75000000.0,Jakarta Utara,3.0,2.0,102.0,102.0,1,SHM,10800.0,0.0,1.0,0.0,2.0,Bagus,18.132998684833918
250000000.0,Jakarta Utara,3.0,3.0,200.0,175.0,1,SHM,10800.0,0.0,1.0,1.0,2.0,Baru,19.33697147982652
130000000.0,Jakarta Utara,4.0,3.0,200.0,320.0,2,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.683045016112164
65000000.0,Jakarta Timur,3.0,2.0,120.0,240.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
100000000.0,Jakarta Barat,3.0,3.0,135.0,153.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
37000000.0,Bandung,3.0,2.0,72.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.426428497635523
45000000.0,Jakarta Barat,2.0,2.0,48.0,64.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
80000000.0,Bandung,4.0,3.0,165.0,190.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.197537205138154
65000000.0,Tangerang,3.0,2.0,84.0,90.0,1,SHM,10800.0,1.0,1.0,1.0,1.0,Bagus,17.989897843244528
70000000.0,Depok,3.0,2.0,135.0,200.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.064005814299346
80000000.0,Tangerang,3.0,3.0,200.0,200.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.197537205138154
47000000.0,Bekasi,3.0,3.0,119.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.665658180950928
45000000.0,Tangerang,2.0,2.0,60.0,53.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
52000000.0,Jakarta Timur,2.0,3.0,102.0,90.0,1,SHM,10800.0,1.0,0.0,0.0,2.0,Bagus,17.76675429577647
42000000.0,Bandung,4.0,2.0,173.0,150.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,17.553180200057167
110000000.0,Jakarta Timur,4.0,3.0,300.0,180.0,1,SHM,10800.0,1.0,0.0,1.0,2.0,Bagus,18.5159909328476
450000000.0,Jakarta Selatan,4.0,3.0,242.0,312.0,2,SHM,10800.0,1.0,1.0,2.0,1.0,Bagus,19.92475814295086
60000000.0,Bogor,3.0,2.0,151.0,101.0,0,Hak Sewa,10800.0,0.0,0.0,1.0,2.0,Bagus,17.909855136853043
46000000.0,Malang,2.0,1.0,108.0,58.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.6441519761925
300000000.0,Surabaya,4.0,3.0,375.0,335.0,2,HGB,10800.0,1.0,1.0,1.0,2.0,Bagus,19.519293035953808
52000000.0,Bogor,3.0,3.0,120.0,100.0,2,SHM,10800.0,1.0,1.0,0.0,1.0,Bagus,17.76675429577647
65000000.0,Bandung,4.0,3.0,167.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.989897843244528
60000000.0,Jakarta Timur,3.0,3.0,90.0,105.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,17.909855136853043
45000000.0,Bekasi,3.0,2.0,77.0,77.0,0,HGB,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
39000000.0,Karawang,3.0,3.0,90.0,36.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.479072229734946
63000000.0,Bekasi,3.0,2.0,68.0,84.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.958645300228824
125000000.0,Jakarta Barat,3.0,3.0,200.0,239.0,0,SHM,10800.0,0.0,0.0,1.0,3.0,Bagus,18.643824303266577
45000000.0,Solo,4.0,3.0,115.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
42000000.0,Jakarta Utara,2.0,2.0,41.0,82.0,0,HGB,10800.0,0.0,0.0,0.0,1.0,Renovasi Minimum,17.553180200057167
75000000.0,Semarang,3.0,2.0,105.0,118.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
75000000.0,Jakarta Utara,3.0,3.0,48.0,90.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,18.132998684833918
250000000.0,Jakarta Barat,3.0,3.0,320.0,160.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,19.33697147982652
160000000.0,Bogor,4.0,3.0,258.0,300.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.8906843794481
125000000.0,Jakarta Barat,3.0,3.0,200.0,239.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,18.643824303266577
75000000.0,Jakarta Barat,3.0,3.0,120.0,180.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
45000000.0,Bekasi,3.0,2.0,77.0,77.0,0,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
65000000.0,Surabaya,5.0,3.0,225.0,400.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
120000000.0,Jakarta Barat,3.0,3.0,200.0,239.0,0,SHM,10800.0,0.0,0.0,1.0,3.0,Bagus,18.603002309079653
45000000.0,Tangerang,2.0,2.0,48.0,55.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
60000000.0,Bekasi,3.0,3.0,90.0,90.0,0,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.909855136853043
56000000.0,Tangerang,2.0,1.0,120.0,60.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.840862266556567
55000000.0,Jakarta Timur,3.0,2.0,148.0,75.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,17.822843761378564
70000000.0,Tangerang,3.0,2.0,60.0,90.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.064005814299346
39000000.0,Jakarta Utara,2.0,1.0,60.0,79.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.479072229734946
45000000.0,Jakarta Utara,2.0,1.0,45.0,62.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
40000000.0,Jakarta Utara,2.0,1.0,45.0,62.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.50439003707821
45000000.0,Jakarta Selatan,4.0,4.0,1000.0,800.0,0,SHM,10800.0,0.0,0.0,4.0,2.0,Bagus,17.622173069956816
210000000.0,Surabaya,5.0,4.0,372.0,500.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.162618093443648
42000000.0,Jakarta Selatan,5.0,4.0,880.0,550.0,0,SHM,10800.0,0.0,0.0,5.0,2.0,Bagus,17.553180200057167
49000000.0,Jakarta Selatan,4.0,4.0,650.0,500.0,0,SHM,10800.0,0.0,0.0,4.0,2.0,Bagus,17.707330876483063
50000000.0,Jakarta Selatan,5.0,5.0,670.0,700.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,17.72753358339242
40000000.0,Jakarta Selatan,5.0,3.0,483.0,492.0,0,SHM,10800.0,0.0,0.0,4.0,2.0,Bagus,17.50439003707821
40000000.0,Jakarta Selatan,4.0,3.0,500.0,700.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,17.50439003707821
85000000.0,Jakarta Barat,4.0,4.0,128.0,144.0,1,Hak Sewa,10800.0,0.0,0.0,0.0,2.0,Bagus,18.258161826219297
60000000.0,Jakarta Selatan,5.0,4.0,1500.0,1000.0,0,SHM,10800.0,0.0,0.0,6.0,2.0,Bagus,17.909855136853043
45000000.0,Jakarta Selatan,4.0,4.0,800.0,600.0,0,SHM,10800.0,0.0,0.0,4.0,2.0,Bagus,17.622173069956816
38000000.0,Jakarta Selatan,4.0,5.0,800.0,650.0,0,SHM,10800.0,0.0,0.0,5.0,2.0,Bagus,17.453096744006448
78000000.0,Jakarta Selatan,5.0,4.0,1000.0,800.0,0,SHM,10800.0,0.0,0.0,4.0,2.0,Bagus,18.17221939747438
52000000.0,Jakarta Selatan,5.0,4.0,800.0,600.0,0,SHM,10800.0,0.0,0.0,6.0,2.0,Bagus,17.76675429577647
49000000.0,Jakarta Selatan,4.0,4.0,200.0,150.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.707330876483063
53000000.0,Jakarta Selatan,5.0,4.0,700.0,600.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,17.78580249038432
47000000.0,Jakarta Selatan,4.0,3.0,1000.0,450.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,17.665658180950928
56000000.0,Jakarta Selatan,4.0,3.0,850.0,500.0,0,SHM,10800.0,0.0,0.0,6.0,2.0,Bagus,17.840862266556567
200000000.0,Bandung,6.0,2.0,250.0,300.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.11382792951231
47000000.0,Jakarta Selatan,3.0,3.0,200.0,150.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.665658180950928
110000000.0,Jakarta Barat,3.0,3.0,144.0,147.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.5159909328476
85000000.0,Bandung,1.0,1.0,100.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.258161826219297
60000000.0,Jakarta Timur,3.0,3.0,112.0,90.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,17.909855136853043
40000000.0,Jakarta Utara,2.0,2.0,45.0,62.0,1,Hak Sewa,10800.0,0.0,0.0,0.0,2.0,Bagus,17.50439003707821
36000000.0,Jakarta Barat,2.0,2.0,46.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.399029524198163
150000000.0,Jakarta Utara,4.0,4.0,150.0,209.0,2,Hak Sewa,10800.0,1.0,1.0,0.0,2.0,Bagus,18.826145858727198
45000000.0,Jakarta Timur,3.0,2.0,120.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
58000000.0,Bandung,3.0,2.0,130.0,170.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.87595358575207
375000000.0,Jakarta Utara,4.0,2.0,473.0,600.0,1,SHM,10800.0,2.0,0.0,1.0,2.0,Bagus,19.74243658660135
105000000.0,Jakarta Barat,1.0,2.0,140.0,210.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Renovasi Minimum,18.46947091764561
80000000.0,Bandung,6.0,4.0,250.0,200.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.197537205138154
35000000.0,Malang,2.0,1.0,84.0,50.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.370858648025116
95000000.0,Jakarta Timur,5.0,4.0,229.0,220.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
85000000.0,Jakarta Utara,4.0,3.0,120.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.258161826219297
105000000.0,Depok,3.0,3.0,320.0,290.0,2,SHM,10800.0,0.0,0.0,2.0,1.0,Bagus,18.46947091764561
30000000.0,Sidoarjo,2.0,2.0,90.0,70.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.216707972959764
60000000.0,Jakarta Timur,2.0,2.0,128.0,120.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.909855136853043
70000000.0,Jakarta Barat,4.0,3.0,90.0,123.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.064005814299346
30000000.0,Jakarta Timur,2.0,1.0,72.0,55.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.216707972959764
50000000.0,Badung,3.0,1.0,100.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.72753358339242
28000000.0,Surabaya,2.0,2.0,72.0,70.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.147715103853763
61000000.0,Jakarta Barat,2.0,2.0,48.0,80.0,1,Hak Sewa,10800.0,0.0,0.0,0.0,2.0,Bagus,17.926384438531027
350000000.0,Badung,3.0,4.0,188.0,350.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.673443715304877
80000000.0,Jakarta Timur,4.0,3.0,148.0,200.0,2,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.197537205138154
40000000.0,Serang,2.0,1.0,72.0,72.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.50439003707821
280000000.0,Jakarta Barat,5.0,3.0,330.0,600.0,4,SHM,10800.0,1.0,1.0,3.0,2.0,Renovasi Minimum,19.450300164704952
400000000.0,Jakarta Selatan,3.0,3.0,157.0,433.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.806975107572256
70000000.0,Jakarta Timur,3.0,2.0,204.0,92.0,2,HGB,10800.0,1.0,1.0,1.0,2.0,Bagus,18.064005814299346
200000000.0,Jakarta Timur,4.0,4.0,126.0,147.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,19.11382792951231
60000000.0,Tangerang,3.0,2.0,72.0,80.0,1,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.909855136853043
300000000.0,Jakarta Selatan,5.0,5.0,350.0,500.0,2,SHM,10800.0,2.0,1.0,2.0,2.0,Bagus,19.519293035953808
8000000.0,Badung,1.0,1.0,70.0,35.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,15.894952224644102
95000000.0,Bandung,3.0,1.0,120.0,92.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
52000000.0,Tangerang,3.0,2.0,84.0,78.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.76675429577647
35000000.0,Bandung,3.0,1.0,117.0,150.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.370858648025116
70000000.0,Tangerang,3.0,2.0,90.0,150.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
30000000.0,Tangerang,4.0,2.0,120.0,70.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.216707972959764
95000000.0,Jakarta Timur,5.0,4.0,229.0,22.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
200000000.0,Bogor,7.0,2.0,496.0,400.0,1,SHM,10800.0,0.0,0.0,4.0,2.0,Bagus,19.11382792951231
120000000.0,Jakarta Timur,4.0,3.0,168.0,147.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.603002309079653
95000000.0,Bandung,3.0,2.0,216.0,180.0,1,SHM,10800.0,1.0,1.0,1.0,1.0,Bagus,18.36938746009113
150000000.0,Jakarta Barat,4.0,3.0,144.0,200.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.826145858727198
375000000.0,Jakarta Selatan,3.0,2.0,279.0,250.0,2,SHM,10800.0,1.0,1.0,0.0,1.0,Sudah Renovasi,19.74243658660135
30000000.0,Tangerang,3.0,2.0,119.0,105.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.216707972959764
500000000.0,Jakarta Selatan,4.0,4.0,550.0,430.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,20.030118658386467
75000000.0,Jakarta Selatan,2.0,2.0,110.0,120.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.132998684833918
100000000.0,Jakarta Barat,3.0,2.0,120.0,200.0,2,SHM,10800.0,1.0,0.0,0.0,3.0,Renovasi Minimum,18.420680753952364
110000000.0,Jakarta Timur,4.0,3.0,168.0,147.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.5159909328476
25000000.0,Bekasi,3.0,2.0,175.0,300.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.034386422832473
58000000.0,Jakarta Timur,3.0,2.0,120.0,88.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.87595358575207
110000000.0,Jakarta Utara,4.0,3.0,240.0,180.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.5159909328476
65000000.0,Jakarta Utara,3.0,2.0,67.0,135.0,0,SHM,10800.0,0.0,0.0,1.0,3.0,Bagus,17.989897843244528
75000000.0,Jakarta Timur,3.0,3.0,98.0,115.0,0,PPJB,10800.0,1.0,1.0,1.0,2.0,Bagus,18.132998684833918
23000000.0,Bogor,2.0,1.0,84.0,84.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.951004817371683
45000000.0,Semarang,4.0,2.0,120.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
65000000.0,Jakarta Utara,3.0,2.0,67.0,135.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
35000000.0,Jakarta Timur,2.0,1.0,72.0,36.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.370858648025116
65000000.0,Jakarta Utara,3.0,1.0,120.0,160.0,0,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,17.989897843244528
65000000.0,Jakarta Utara,4.0,2.0,120.0,160.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.989897843244528
70000000.0,Jakarta Timur,3.0,2.0,90.0,90.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.064005814299346
110000000.0,Jakarta Utara,3.0,1.0,135.0,90.0,0,SHM,10800.0,1.0,1.0,0.0,1.0,Sudah Renovasi,18.5159909328476
25000000.0,Tangerang,3.0,2.0,119.0,105.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.034386422832473
60000000.0,Jakarta Timur,4.0,3.0,180.0,200.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.909855136853043
70000000.0,Bekasi,5.0,4.0,156.0,97.0,0,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,18.064005814299346
110000000.0,Surabaya,3.0,4.0,180.0,250.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Sudah Renovasi,18.5159909328476
110000000.0,Jakarta Utara,4.0,2.0,135.0,90.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,18.5159909328476
50000000.0,Bandung,3.0,2.0,60.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
80000000.0,Jakarta Barat,4.0,4.0,120.0,123.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.197537205138154
35000000.0,Bekasi,4.0,2.0,81.0,108.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.370858648025116
110000000.0,Jakarta Barat,5.0,3.0,168.0,198.0,2,SHM,10800.0,1.0,0.0,0.0,2.0,Bagus,18.5159909328476
18000000.0,Bekasi,2.0,1.0,60.0,35.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,16.705882371415992
115000000.0,Bandung,3.0,2.0,219.0,138.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.560442695023177
115000000.0,Jakarta Utara,5.0,3.0,210.0,280.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.560442695023177
70000000.0,Bandung,4.0,3.0,132.0,130.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
100000000.0,Semarang,1.0,3.0,280.0,250.0,2,SHM,10800.0,1.0,1.0,2.0,1.0,Bagus,18.420680753952364
75000000.0,Jakarta Timur,2.0,2.0,120.0,96.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.132998684833918
225000000.0,Tangerang,4.0,4.0,180.0,176.0,2,PPJB,10800.0,1.0,1.0,0.0,2.0,Bagus,19.23161096461314
120000000.0,Jakarta Barat,5.0,4.0,144.0,200.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.603002309079653
70000000.0,Depok,3.0,2.0,105.0,115.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.064005814299346
42000000.0,Bandung,6.0,3.0,150.0,242.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.553180200057167
100000000.0,Denpasar,3.0,3.0,90.0,130.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
155000000.0,Badung,3.0,2.0,100.0,84.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.858935681335133
45000000.0,Tangerang Selatan,2.0,1.0,126.0,70.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
45000000.0,Jakarta Timur,3.0,2.0,90.0,75.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.622173069956816
45000000.0,Tangerang Selatan,2.0,2.0,98.0,64.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,17.622173069956816
26000000.0,Tangerang,4.0,3.0,77.0,93.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.073607134447293
135000000.0,Denpasar,3.0,3.0,200.0,290.0,3,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.72078534381011
69000000.0,Bandung,2.0,1.0,144.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.049617077054286
150000000.0,Bandung,3.0,3.0,305.0,250.0,2,SHM,10800.0,1.0,1.0,2.0,2.0,Bagus,18.826145858727198
391000000.0,Jakarta Selatan,4.0,3.0,517.0,452.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.784218120507184
22000000.0,Tangerang,2.0,1.0,119.0,71.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.906553056777135
