Harga Sewa;Lokasi;Kamar Tidur;Kamar Mandi;Luas Tanah;Luas Bangunan;Carport;Sertifikat;Daya Listrik;Kamar Tidur Pembantu;Kamar Mandi Pembantu;Garasi;Jumlah Lantai;Kondisi Properti
250000000;Cipete, Jakarta Selatan;3.0;3.0;330.0;300.0;5;SHM;6600;0;1;0;2;Bagus
450000000;Cilandak, Jakarta Selatan;4.0;3.0;772.0;500.0;6;SHM;16500;1;1;2;2;Bagus
760000000;Kemang, Jakarta Selatan;5.0;5.0;800.0;500.0;6;SHM;23000;2;1;3;2;Sudah Renovasi
450000000;Kemang, Jakarta Selatan;6.0;6.0;751.0;550.0;5;SHM;16500;2;1;2;2;Bagus
50000000;Grand Wisata, Bekasi;4.0;2.0;120.0;100.0;0;SHM;Lainnya;0;0;0;1;Lainnya
500000000;Kemang, Jakarta Selatan;4.0;4.0;800.0;500.0;4;SHM;23000;2;1;2;2;Bagus
350000000;Kemang, Jakarta Selatan;4.0;3.0;800.0;350.0;2;SHM;16500;2;1;2;1;Bagus
550000000;Kemang, Jakarta Selatan;4.0;4.0;700.0;350.0;2;SHM;Lainnya;2;1;2;1;Sudah Renovasi
50000000;Gading Serpong, Tangerang;3.0;3.0;72.0;100.0;0;Lainnya;2200;1;1;0;2;Bagus
90000000;Gading Serpong, Tangerang;3.0;2.0;126.0;100.0;1;Lainnya;3500;1;1;0;2;Bagus
78000000;BSD, Tangerang;2.0;2.0;60.0;88.0;1;PPJB;Lainnya;0;0;0;3;Bagus
39000000;BSD, Tangerang;;;60.0;53.0;1;Lainnya;Lainnya;0;0;2;2;Bagus
40000000;Gading Serpong, Tangerang;2.0;2.0;32.0;42.0;1;PPJB;Lainnya;0;0;0;1;Bagus
200000000;Bandung Kota, Bandung;6.0;3.0;330.0;400.0;5;SHM;Lainnya;0;0;0;1;Bagus
400000000;Cilandak, Jakarta Selatan;5.0;3.0;500.0;600.0;3;Hak Sewa;23000;1;2;2;3;Bagus
65000000;BSD, Tangerang;3.0;2.0;50.0;60.0;1;PPJB;Lainnya;0;0;0;2;Bagus
650000000;Bandung Kota, Bandung;3.0;3.0;2200.0;500.0;15;SHM;Lainnya;0;0;0;1;Renovasi Minimum
90000000;Andir, Bandung;3.0;3.0;122.0;205.0;0;SHM;4400;1;1;0;;Bagus
85000000;Buah Batu, Bandung;4.0;3.0;200.0;120.0;0;SHM;2200;0;0;0;;
70000000;Turangga, Bandung;3.0;1.0;180.0;200.0;0;SHM;Lainnya;0;0;0;;Bagus
65000000;Holis Cigondewah, Bandung;4.0;3.0;170.0;150.0;0;SHM;4400;0;0;0;;Bagus
1000000000;Surya Sumantri, Bandung;5.0;2.0;850.0;500.0;0;SHM;2200;0;1;0;1;Bagus
55000000;BSD, Tangerang;3.0;2.0;105.0;90.0;2;PPJB;Lainnya;0;0;0;2;Bagus
50000000;BSD, Tangerang;2.0;1.0;45.0;40.0;1;PPJB;2200;0;0;0;2;Bagus
706000000;Cilandak, Jakarta Selatan;7.0;4.0;1600.0;1500.0;2;Hak Sewa;30500;0;0;2;2;Bagus
130000000;Green Lake City, Jakarta Barat;3.0;3.0;200.0;239.0;2;SHM;;;;0;;
160000000;Pantai Indah Kapuk 2, Jakarta Utara;4.0;4.0;150.0;209.0;1;Lainnya;4400;1;1;0;2;Bagus
190000000;Pondok Indah, Jakarta Selatan;3.0;2.0;160.0;200.0;0;HGB;4400;1;1;2;2;Bagus
45000000;Cakung, Jakarta Timur;2.0;2.0;90.0;75.0;1;Lainnya;Lainnya;0;0;0;2;Bagus
340000000;Kemang, Jakarta Selatan;5.0;5.0;490.0;400.0;2;SHM;Lainnya;0;0;2;1;Bagus
50000000;Cirebon Kota, Cirebon;3.0;3.0;99.0;150.0;1;SHM;Lainnya;0;0;0;2;Renovasi Minimum
62000000;Cakung, Jakarta Timur;3.0;2.0;84.0;89.0;2;HGB;Lainnya;0;0;0;2;Bagus
80000000;Cirebon Kota, Cirebon;2.0;2.0;105.0;150.0;1;SHM;Lainnya;0;0;0;2;Bagus
800000000;Kuningan, Jakarta Selatan;4.0;1.0;1000.0;850.0;0;Lainnya;Lainnya;0;3;0;2;Lainnya
35000000;Gading Serpong, Tangerang;2.0;2.0;40.0;50.0;1;SHM;Lainnya;0;0;0;2;Bagus
150000000;Cirebon Kota, Cirebon;4.0;3.0;275.0;340.0;5;SHM;Lainnya;0;0;1;2;Bagus
165000000;Cirebon Kota, Cirebon;3.0;3.0;217.0;120.0;2;SHM;;0;0;0;;
50000000;Cirebon Kota, Cirebon;4.0;4.0;100.0;180.0;1;SHM;Lainnya;0;0;0;2;Bagus
100000000;Sunter, Jakarta Utara;5.0;2.0;144.0;1.0;2;SHM;5500;1;2;0;2;Bagus
50000000;Cakung, Jakarta Timur;4.0;4.0;120.0;110.0;1;SHM;Lainnya;0;0;0;2;Bagus
260000000;Kebayoran Baru, Jakarta Selatan;3.0;2.0;191.0;200.0;1;SHM;3500;1;1;1;2;Bagus
56000000;Kemang, Jakarta Selatan;4.0;4.0;500.0;480.0;2;SHM;Lainnya;2;1;2;2;Bagus
500000000;Kebayoran Baru, Jakarta Selatan;7.0;5.0;700.0;500.0;0;SHM;13200;3;1;2;2;Bagus
80000000;Kemang, Jakarta Selatan;5.0;4.0;550.0;500.0;3;SHM;Lainnya;2;1;2;2;Bagus
80000000;Pondok Indah, Jakarta Selatan;4.0;4.0;430.0;998.0;2;SHM;23000;3;1;4;2;Bagus
64000000;Kemang, Jakarta Selatan;4.0;4.0;550.0;480.0;2;SHM;Lainnya;1;0;2;2;Bagus
1000000000;Kebayoran Baru, Jakarta Selatan;6.0;5.0;385.0;550.0;0;SHM;33000;3;0;6;2;Bagus
415000000;Penjaringan, Jakarta Utara;5.0;4.0;160.0;145.0;0;Lainnya;Lainnya;0;0;0;2;Lainnya
48000000;Kemang, Jakarta Selatan;5.0;3.0;1000.0;500.0;0;SHM;Lainnya;2;1;2;;Bagus
550000000;Kemang, Jakarta Selatan;4.0;4.0;700.0;350.0;2;SHM;16500;2;1;2;1;Bagus
480000000;Fatmawati, Jakarta Selatan;4.0;4.0;700.0;500.0;2;SHM;23000;0;0;2;2;Bagus
500000000;Kemang, Jakarta Selatan;5.0;3.0;850.0;400.0;0;SHM;23000;2;1;4;1;Bagus
350000000;Pondok Indah, Jakarta Selatan;4.0;5.0;247.0;420.0;4;SHM;7600;1;2;2;2;Bagus
725000000;Kemang, Jakarta Selatan;4.0;3.0;1000.0;500.0;4;SHM;16500;2;1;2;1;Bagus
55000000;Harapan Indah, Bekasi;4.0;2.0;143.0;200.0;1;Lainnya;3500;0;0;0;2;Bagus
90000000;Kalideres, Jakarta Barat;4.0;4.0;120.0;176.0;0;SHM;Lainnya;0;0;0;2;Bagus
68000000;Cengkareng Barat, Jakarta Barat;4.0;2.0;108.0;161.0;0;Lainnya;Lainnya;0;0;0;2;Bagus
55000000;Kalideres, Jakarta Barat;3.0;3.0;55.0;101.0;0;Lainnya;Lainnya;0;0;0;2;Bagus
95000000;Cengkareng, Jakarta Barat;5.0;4.0;108.0;168.0;0;Lainnya;Lainnya;0;0;0;2;Bagus
155000000;Citraland, Surabaya;4.0;3.0;170.0;232.0;1;SHM;3500;1;1;1;2;Bagus
28000000;Pantai Indah Kapuk 2, Jakarta Utara;2.0;2.0;45.0;62.0;1;PPJB;Lainnya;0;0;1;2;Bagus
120000000;Gading Serpong, Tangerang;4.0;3.0;105.0;202.0;1;SHM;3500;1;1;0;1;Sudah Renovasi
55000000;BSD, Tangerang;2.0;2.0;40.0;48.0;1;SHM;2200;0;0;0;2;Bagus
200000000;Golf Island, Jakarta Utara;3.0;3.0;150.0;220.0;2;Lainnya;Lainnya;0;0;0;2;Bagus
35000000;Antapani, Bandung;2.0;1.0;70.0;90.0;1;SHM;1300;0;0;0;1;Bagus
165000000;Pantai Indah Kapuk, Jakarta Utara;3.0;3.0;180.0;410.0;2;SHM;Lainnya;0;0;1;3;Bagus
100000000;Pantai Indah Kapuk 2, Jakarta Utara;3.0;3.0;100.0;142.0;2;PPJB;Lainnya;0;0;0;2;Bagus
25000000;Rungkut, Surabaya;2.0;2.0;32.0;55.0;1;SHM;Lainnya;0;0;0;2;Baru
90000000;Batununggal, Bandung;3.0;2.0;216.0;190.0;1;SHM;2200;1;1;0;1;Bagus
100000000;Kebayoran Baru, Jakarta Selatan;3.0;3.0;210.0;185.0;1;SHM;Lainnya;0;0;1;1;Lainnya
75000000;Radio Dalam, Jakarta Selatan;2.0;2.0;150.0;120.0;1;SHM;3300;1;1;0;1;Lainnya
100000000;Kebayoran Baru, Jakarta Selatan;4.0;3.0;160.0;250.0;1;SHM;Lainnya;0;0;1;2;Lainnya
85000000;Kebon Jeruk, Jakarta Barat;4.0;2.0;90.0;150.0;0;SHM;3500;1;0;0;;Bagus
185000000;Gandaria, Jakarta Selatan;3.0;2.0;250.0;200.0;2;SHM;Lainnya;0;0;0;2;Lainnya
135000000;Pondok Indah, Jakarta Selatan;3.0;2.0;120.0;180.0;0;SHM;Lainnya;0;0;2;1;Lainnya
170000000;Jatinegara, Jakarta Timur;4.0;5.0;153.0;250.0;2;SHM;Lainnya;0;0;0;2;Bagus
50000000;Margahayu, Bandung;3.0;2.0;168.0;112.0;1;SHM;Lainnya;0;0;0;1;Bagus
32000000;Margahayu, Bandung;4.0;1.0;105.0;55.0;1;SHM;Lainnya;0;0;0;1;Bagus
175000000;Candi Golf, Semarang;5.0;4.0;160.0;200.0;1;SHM;Lainnya;0;0;0;2;Bagus
55000000;Citraland, Surabaya;4.0;3.0;72.0;137.0;1;HGB;2200;0;0;0;3;Bagus
32000000;Citraland, Surabaya;2.0;2.0;55.0;55.0;1;SHM;2200;0;0;0;2;Bagus
35000000;Citraland, Surabaya;2.0;2.0;90.0;70.0;1;SHM;2200;0;0;0;2;Bagus
79000000;BSD, Tangerang;3.0;2.0;60.0;70.0;1;PPJB;Lainnya;0;0;0;2;Bagus
45000000;Cisauk, Tangerang;2.0;1.0;72.0;50.0;1;Lainnya;Lainnya;0;0;0;1;Bagus
1000000000;Cilandak, Jakarta Selatan;4.0;4.0;891.0;796.0;3;SHM;17600;2;1;2;2;Bagus
75000000;Kelapa Gading, Jakarta Utara;5.0;3.0;102.0;144.0;0;SHM;Lainnya;0;0;0;2;Bagus
130000000;Galaxy, Bekasi;4.0;3.0;168.0;250.0;2;SHM;4400;1;1;0;2;Bagus
220000000;Kemang, Jakarta Selatan;3.0;3.0;195.0;235.0;1;SHM;Lainnya;0;0;1;2;Lainnya
70000000;Rawamangun, Jakarta Timur;4.0;2.0;100.0;120.0;1;SHM;;0;0;0;;
95000000000;Duri Kepa, Jakarta Barat;3.0;3.0;100.0;150.0;1;SHM;Lainnya;0;0;0;3;Bagus
50000000;Bintaro, Tangerang Selatan;2.0;1.0;90.0;72.0;0;Lainnya;1300;0;0;0;;
60000000;Pantai Indah Kapuk 2, Jakarta Utara;3.0;3.0;80.0;92.0;2;Lainnya;Lainnya;0;0;0;2;Bagus
95000000;Pantai Indah Kapuk 2, Jakarta Utara;2.0;2.0;60.0;94.0;1;Lainnya;Lainnya;0;0;0;2;Bagus
800000000;Cilandak, Jakarta Selatan;4.0;4.0;410.0;550.0;2;SHM;16500;2;1;2;2;Bagus
65000000;Legok, Tangerang;3.0;2.0;98.0;88.0;1;PPJB;Lainnya;0;0;0;2;Bagus
125000000;Nusa Dua, Badung;2.0;2.0;100.0;105.0;0;Hak Sewa;Lainnya;0;0;;;
45000000;Antapani, Bandung;2.0;1.0;130.0;70.0;1;SHM;Lainnya;0;0;0;1;Bagus
250000000;BSD City, Tangerang;4.0;4.0;210.0;250.0;2;Lainnya;Lainnya;0;0;1;2;Bagus
90000000;Jagakarsa, Jakarta Selatan;3.0;3.0;100.0;100.0;2;SHM;4400;1;1;0;2;Bagus
390000000;Menteng, Jakarta Pusat;5.0;3.0;1200.0;450.0;8;SHM;;0;0;0;;
96000000;Kota Baru Parahyangan, Bandung;3.0;2.0;160.0;115.0;1;SHM;Lainnya;0;0;0;2;Bagus
50000000;Antapani, Bandung;3.0;2.0;96.0;85.0;1;SHM;2200;0;0;0;2;Bagus
250000000;Alam Sutera, Tangerang;3.0;3.0;420.0;236.0;2;Lainnya;5500;1;1;2;2;Bagus
120000000;Kota Baru Parahyangan, Bandung;3.0;2.0;180.0;160.0;1;HGB;3500;0;0;0;1;Bagus
34000000;Pantai Indah Kapuk, Jakarta Utara;2.0;2.0;60.0;79.0;0;PPJB;Lainnya;0;0;0;2;Bagus
225000000;Sunter, Jakarta Utara;6.0;5.0;300.0;400.0;4;SHM;Lainnya;0;0;4;2;Sudah Renovasi
270000000;Kemayoran, Jakarta Pusat;6.0;4.0;153.0;300.0;1;HGB;;0;0;;;
250000000;Sunter, Jakarta Utara;7.0;6.0;384.0;506.0;6;SHM;Lainnya;0;0;2;2;Bagus
120000000;Sunter, Jakarta Utara;4.0;4.0;108.0;250.0;0;Lainnya;Lainnya;0;0;0;3;Bagus
150000000;Sunter, Jakarta Utara;4.0;4.0;256.0;250.0;0;SHM;Lainnya;0;0;0;1;Bagus
84000000;Kelapa Gading, Jakarta Utara;4.0;4.0;90.0;120.0;0;SHM;Lainnya;0;0;1;2;Bagus
45000000;Kota Wisata, Jakarta Timur;3.0;2.0;128.0;88.0;1;SHM;2200;0;0;0;2;Bagus
120000000;Sunter, Jakarta Utara;3.0;2.0;234.0;150.0;3;SHM;Lainnya;0;0;2;1;Bagus
50000000;Kesambi, Cirebon;;;341.0;266.0;0;SHM;Lainnya;0;0;0;1;Bagus
60000000;Batam Centre, Batam;2.0;2.0;180.0;200.0;0;HGB;Lainnya;0;0;0;2;Lainnya
62000000;Sunter, Jakarta Utara;3.0;2.0;98.0;80.0;0;SHM;Lainnya;0;0;0;1;Bagus
50000000;Batam Centre, Batam;2.0;2.0;84.0;80.0;1;HGB;Lainnya;0;0;0;2;Lainnya
80000000;Batam Centre, Batam;3.0;2.0;216.0;135.0;1;HGB;Lainnya;0;0;0;2;Lainnya
40000000;Harapan Indah, Bekasi;3.0;3.0;109.0;80.0;0;SHM;Lainnya;0;0;1;2;Bagus
85000000;Sunter, Jakarta Utara;3.0;2.0;120.0;180.0;2;SHM;Lainnya;1;1;0;2;Bagus
375000000;Ungasan, Badung;3.0;3.0;131.0;126.0;1;SHM;;0;0;;;
75000000;Taman Kopo Indah, Bandung;5.0;3.0;171.0;250.0;0;SHM;3500;1;1;0;2;Bagus
68000000;Sunter, Jakarta Utara;2.0;2.0;90.0;162.0;2;SHM;Lainnya;0;0;0;2;Bagus
550000000;Sunter, Jakarta Utara;5.0;4.0;487.0;350.0;4;SHM;Lainnya;0;0;0;2;Bagus
380000000;Asia Afrika, Bandung;;2.0;500.0;300.0;12;SHM;Lainnya;0;0;0;1;Bagus
225000000;Sunter, Jakarta Utara;4.0;4.0;300.0;500.0;6;SHM;Lainnya;0;0;0;2;Bagus
55000000;Cikupa, Tangerang;4.0;4.0;153.0;167.0;1;SHM;2200;0;0;0;2;Bagus
210000000;Lebak Bulus, Jakarta Selatan;;3.0;215.0;90.0;0;SHM;Lainnya;0;0;0;3;Bagus
55000000;Summarecon Bandung, Bandung;3.0;2.0;90.0;75.0;1;HGB;;0;0;0;;
65000000;Summarecon Bandung, Bandung;3.0;3.0;132.0;112.0;1;HGB;2200;1;1;1;2;Bagus
75000000;Summarecon Bandung, Bandung;3.0;2.0;180.0;136.0;1;SHM;3500;0;0;1;2;Bagus
47000000;Summarecon Bandung, Bandung;2.0;2.0;112.0;97.0;1;SHM;2200;0;0;1;2;Bagus
250000000;Cilandak, Jakarta Selatan;3.0;3.0;130.0;300.0;2;SHM;5500;3;1;0;3;Sudah Renovasi
550000000;Fatmawati, Jakarta Selatan;3.0;3.0;772.0;500.0;6;SHM;16500;1;1;2;2;Sudah Renovasi
350000000;BSD, Tangerang;4.0;4.0;351.0;285.0;1;Lainnya;5500;1;1;2;2;Lainnya
70000000;Pantai Indah Kapuk 2, Jakarta Utara;3.0;3.0;75.0;107.0;2;Hak Sewa;4400;1;1;0;2;Bagus
68000000;Pantai Indah Kapuk, Jakarta Utara;3.0;3.0;48.0;144.0;1;Hak Sewa;;;;0;;
125000000;Semarang Timur, Semarang;4.0;2.0;592.0;480.0;3;SHM;;0;0;0;;Lainnya
65000000;Cipinang, Jakarta Timur;1.0;1.0;80.0;120.0;1;SHM;2200;0;0;0;1;Bagus
85000000;Taman Ratu, Jakarta Barat;;;119.0;200.0;0;Lainnya;Lainnya;0;0;0;1;Lainnya
50000000;Kalideres, Jakarta Barat;2.0;1.0;120.0;75.0;1;SHM;2200;1;1;0;1;Renovasi Minimum
800000000;Bandung Utara, Bandung;2.0;2.0;1103.0;382.0;0;SHM;Lainnya;0;0;0;1;Bagus
75000000;Taman Palem, Jakarta Barat;3.0;2.0;120.0;160.0;2;SHM;3500;1;0;0;2;Sudah Renovasi
85000000;Citraland, Surabaya;4.0;3.0;210.0;270.0;0;Lainnya;5500;1;1;1;1;Bagus
55000000;Citraland, Surabaya;4.0;3.0;162.0;115.0;0;Lainnya;Lainnya;0;0;0;2;Bagus
175000000;Balikpapan Selatan, Balikpapan;4.0;4.0;465.0;265.0;0;SHM;13200;0;0;0;1;Lainnya
55000000;Citraland, Surabaya;2.0;2.0;150.0;110.0;0;Lainnya;2200;0;0;0;1;Bagus
100000000;Jelambar, Jakarta Barat;2.0;2.0;120.0;175.0;1;Lainnya;Lainnya;0;0;0;;Bagus
300000000;Jelambar, Jakarta Barat;5.0;5.0;260.0;877.0;1;Lainnya;Lainnya;0;0;0;;Bagus
50000000;Jelambar, Jakarta Barat;3.0;1.0;90.0;65.0;0;Lainnya;Lainnya;0;0;0;;Bagus
63000000;Green Lake City, Jakarta Barat;3.0;2.0;90.0;100.0;1;SHM;4400;1;1;0;2;Lainnya
135000000;Renon, Denpasar;4.0;3.0;100.0;110.0;0;SHM;2200;0;0;;;
75000000;Cipinang, Jakarta Timur;3.0;1.0;120.0;66.0;0;SHM;2200;0;0;0;;Baru
700000000;Kemang, Jakarta Selatan;4.0;4.0;600.0;500.0;0;SHM;23000;2;1;2;2;Bagus
525000000;Kemang, Jakarta Selatan;5.0;4.0;450.0;500.0;2;SHM;Lainnya;0;0;1;1;Bagus
960000000;Senopati, Jakarta Selatan;4.0;4.0;850.0;600.0;4;SHM;Lainnya;4;1;2;2;Bagus
125000000;Pantai Indah Kapuk, Jakarta Utara;4.0;4.0;90.0;90.0;0;Lainnya;Lainnya;0;0;0;2;Bagus
65000000;Jakarta Garden City, Jakarta Timur;3.0;2.0;105.0;75.0;0;SHM;2200;1;1;2;2;Bagus
65000000;Jakarta Garden City, Jakarta Timur;3.0;2.0;120.0;90.0;2;HGB;Lainnya;0;0;0;2;Bagus
47000000;Antapani, Bandung;4.0;4.0;140.0;168.0;1;SHM;1300;0;0;1;2;Bagus
55000000;Jakarta Garden City, Jakarta Timur;3.0;2.0;90.0;75.0;2;SHM;Lainnya;0;0;0;2;Bagus
62000000;Pasteur, Bandung;2.0;1.0;50.0;56.0;0;SHM;900;0;0;1;2;Bagus
650000000;Pantai Indah Kapuk, Jakarta Utara;5.0;6.0;300.0;700.0;2;SHM;Lainnya;0;0;1;3;Bagus
35000000;Citraland, Surabaya;2.0;2.0;55.0;56.0;1;HGB;5500;0;0;0;2;Bagus
65000000;Lippo Karawaci, Tangerang;3.0;3.0;128.0;98.0;1;Lainnya;2200;0;0;1;2;Bagus
835000000;Kemang, Jakarta Selatan;3.0;3.0;250.0;450.0;2;Hak Sewa;Lainnya;0;0;2;2;Bagus
280000000;Tebet, Jakarta Selatan;4.0;4.0;163.0;241.0;1;SHM;Lainnya;0;0;1;3;Bagus
48000000;Kota Wisata, Bogor;3.0;2.0;128.0;150.0;2;SHM;Lainnya;0;0;0;2;Bagus
600000000;Kemang, Jakarta Selatan;4.0;4.0;550.0;550.0;2;SHM;Lainnya;0;0;2;2;Bagus
75000000;Peta, Bandung;2.0;1.0;200.0;160.0;1;SHM;1300;1;1;1;1;Bagus
891000000;Pondok Indah, Jakarta Selatan;5.0;5.0;650.0;670.0;2;SHM;Lainnya;0;0;2;2;Bagus
850000000;Bangka, Jakarta Selatan;3.0;3.0;206.0;414.0;1;SHM;Lainnya;0;0;1;2;Bagus
891000000;Pondok Indah, Jakarta Selatan;4.0;4.0;800.0;700.0;2;SHM;Lainnya;0;0;2;2;Bagus
38000000;Jababeka, Bekasi;2.0;2.0;73.0;53.0;0;Lainnya;1300;0;0;0;;Bagus
42000000;Lippo Karawaci, Tangerang;2.0;1.0;60.0;55.0;1;Lainnya;2200;1;1;0;2;Baru
115000000;Kuningan, Jakarta Selatan;7.0;8.0;965.0;932.0;4;SHM;23000;2;1;2;3;Bagus
70000000;Semarang Timur, Semarang;3.0;2.0;238.0;238.0;3;SHM;Lainnya;0;0;1;1;Bagus
150000000;Lippo Karawaci, Tangerang;5.0;4.0;312.0;300.0;2;SHM;6600;1;1;0;2;Bagus
75000000;Bukit Sari, Semarang;3.0;4.0;250.0;200.0;1;SHM;3500;0;0;1;2;Bagus
1000000000;Kebayoran Baru, Jakarta Selatan;5.0;5.0;1400.0;850.0;0;SHM;Lainnya;0;0;0;;Bagus
3000000000;Kebayoran Baru, Jakarta Selatan;7.0;7.0;800.0;600.0;0;SHM;Lainnya;0;0;0;;Bagus
110000000;Dukuh Pakis, Surabaya;3.0;2.0;400.0;300.0;7;Hak Pakai;;;;;;
110000000;Darmo permai, Surabaya;3.0;2.0;400.0;300.0;6;Hak Pakai;5500;1;1;1;1;Bagus
80000000;Cakung, Jakarta Timur;4.0;4.0;212.0;250.0;2;PPJB;3500;1;1;0;2;Bagus
40000000;Cakung, Jakarta Timur;2.0;1.0;90.0;70.0;1;SHM;2200;0;0;0;1;Renovasi Minimum
80000000;Gading Serpong, Tangerang;3.0;3.0;144.0;146.0;2;SHM;5500;1;1;0;2;Bagus
35000000;Taman Kopo Indah, Bandung;3.0;2.0;114.0;100.0;2;SHM;2200;1;1;0;2;Bagus
700000000;Menteng, Jakarta Pusat;4.0;4.0;340.0;440.0;3;SHM;Lainnya;1;1;1;2;Bagus
88000000;Gading Serpong, Tangerang;3.0;4.0;180.0;167.0;1;PPJB;4400;1;1;0;2;Bagus
100000000;HR Muhammad, Surabaya;4.0;3.0;300.0;350.0;2;SHM;3500;1;1;2;2;Bagus
90000000;Graha, Surabaya;3.0;3.0;276.0;201.0;1;SHM;3500;1;1;1;2;Bagus
62000000;Antapani, Bandung;3.0;1.0;210.0;150.0;1;SHM;Lainnya;0;0;1;1;Bagus
35000000;Antapani, Bandung;2.0;1.0;220.0;95.0;1;SHM;Lainnya;0;0;1;1;Bagus
400000000;Umalas, Badung;2.0;3.0;200.0;200.0;0;Hak Sewa;Lainnya;0;0;0;;
30000000;Rancasari, Bandung;2.0;2.0;93.0;90.0;1;SHM;Lainnya;0;0;0;1;Bagus
170000000;Renon, Denpasar;3.0;3.0;72.0;145.0;1;SHM;;0;0;0;;
145000000;Renon, Denpasar;1.0;1.0;50.0;50.0;1;SHM;;0;0;;;
3000000000;Seminyak, Badung;2.0;2.0;220.0;195.0;1;SHM;5500;0;0;0;1;Bagus
135000000;Renon, Denpasar;2.0;2.0;150.0;80.0;1;SHM;;0;0;0;;
200000000;Sanur, Denpasar;2.0;2.0;150.0;90.0;1;SHM;;0;0;0;;
85000000;BSD, Tangerang;3.0;3.0;68.0;110.0;0;SHM;Lainnya;0;0;0;3;Bagus
225000000;Sunter, Jakarta Utara;3.0;4.0;300.0;400.0;0;Lainnya;5500;;;0;;
3000000000;Menteng, Jakarta Pusat;7.0;8.0;1334.0;1500.0;0;SHM;Lainnya;0;0;0;2;Bagus
65000000;BSD, Tangerang;2.0;1.0;56.0;60.0;1;Hak Sewa;Lainnya;0;0;0;1;Bagus
690000000;Pondok Indah, Jakarta Selatan;4.0;3.0;500.0;600.0;2;SHM;Lainnya;1;2;2;2;Bagus
300000000;Kemang, Jakarta Selatan;3.0;2.0;400.0;381.0;1;SHM;3300;1;1;2;1;Bagus
602000000;Kuningan, Jakarta Selatan;4.0;4.0;270.0;400.0;2;SHM;Lainnya;1;2;1;3;Bagus
602000000;Kuningan, Jakarta Selatan;3.0;3.0;450.0;400.0;2;SHM;Lainnya;1;2;2;2;Bagus
1000000000;Pondok Indah, Jakarta Selatan;4.0;4.0;750.0;700.0;2;SHM;23000;3;4;2;2;Bagus
618000000;Kuningan, Jakarta Selatan;4.0;4.0;920.0;500.0;4;SHM;Lainnya;1;2;2;;Bagus
250000000;Pondok Indah, Jakarta Selatan;5.0;4.0;144.0;360.0;1;SHM;Lainnya;1;1;1;3;Bagus
400000000;Cilandak, Jakarta Selatan;3.0;3.0;155.0;243.0;0;SHM;10600;1;1;2;2;Bagus
1000000000;Kemang, Jakarta Selatan;5.0;3.0;1400.0;750.0;13;SHM;Lainnya;2;1;2;2;Renovasi Minimum
350000000;Kemang, Jakarta Selatan;4.0;3.0;750.0;500.0;2;SHM;Lainnya;2;1;2;1;Renovasi Minimum
280000000;Kemang, Jakarta Selatan;3.0;3.0;205.0;250.0;1;SHM;Lainnya;1;1;1;2;Bagus
200000000;Pondok Indah, Jakarta Selatan;4.0;3.0;175.0;250.0;1;SHM;Lainnya;1;1;1;2;Bagus
250000000;Pondok Indah, Jakarta Selatan;4.0;3.0;330.0;300.0;1;SHM;Lainnya;1;1;1;2;Bagus
400000000;Pejaten, Jakarta Selatan;5.0;5.0;500.0;600.0;3;SHM;Lainnya;0;0;2;2;Bagus
450000000;Cilandak, Jakarta Selatan;4.0;4.0;800.0;300.0;1;SHM;16500;2;2;1;2;Bagus
500000000;Ampera, Jakarta Selatan;4.0;3.0;500.0;350.0;2;SHM;Lainnya;2;1;2;2;Bagus
260000000;Golf Island, Jakarta Utara;3.0;3.0;338.0;265.0;0;PPJB;Lainnya;0;0;0;1;Bagus
600000000;Pejaten, Jakarta Selatan;4.0;5.0;535.0;600.0;5;SHM;16500;2;1;2;2;Bagus
1000000000;Menteng, Jakarta Pusat;4.0;4.0;750.0;1000.0;0;SHM;Lainnya;0;0;0;1;Bagus
125000000;Alam Sutera, Tangerang;4.0;3.0;170.0;360.0;2;Lainnya;6600;1;1;0;2;Lainnya
250000000;Cipete, Jakarta Selatan;4.0;3.0;300.0;250.0;1;SHM;Lainnya;0;0;1;1;Bagus
33000000;Lippo Karawaci, Tangerang;2.0;1.0;50.0;75.0;1;SHM;2200;0;0;1;2;Bagus
35000000;Sindang Jaya, Tangerang;4.0;3.0;139.0;96.0;1;SHM;2200;1;1;0;2;Bagus
110000000;BSD, Tangerang;3.0;3.0;84.0;126.0;0;PPJB;Lainnya;0;0;2;3;Bagus
60000000;BSD, Tangerang;1.0;1.0;40.0;44.0;0;SHM;Lainnya;0;0;1;2;Bagus
55000000;Summarecon Crown Gading, Bekasi;4.0;3.0;120.0;95.0;2;SHM;2200;1;1;0;2;Bagus
65000000;BSD, Tangerang;3.0;3.0;66.0;86.0;1;HGB;2200;0;0;0;3;Lainnya
50000000;Bojongsoang, Bandung;3.0;2.0;100.0;126.0;1;SHM;2200;1;1;0;2;Bagus
35000000;Holis Cigondewah, Bandung;2.0;2.0;60.0;85.0;1;SHM;2200;0;0;0;2;Bagus
115000000;Kemanggisan, Jakarta Barat;4.0;3.0;225.0;325.0;0;SHM;4400;1;0;2;2;Bagus
50000000;Serpong, Tangerang Selatan;2.0;2.0;68.0;57.0;1;PPJB;1300;1;1;0;2;Bagus
42000000;Pamulang, Tangerang Selatan;3.0;3.0;160.0;160.0;1;SHM;2200;0;0;1;1;Bagus
115000000;Pamulang, Tangerang Selatan;4.0;2.0;240.0;200.0;1;Lainnya;2200;1;1;0;1;Bagus
